timestamp(ms),setpoint,measured,
"1696520233.445","0",,
"1696520233.446",,"0",
"1696520233.466","0",,
"1696520233.467",,"0",
"1696520233.488","0",,
"1696520233.489",,"0",
"1696520233.509","0",,
"1696520233.51",,"0",
"1696520233.538","0",,
"1696520233.539",,"0",
"1696520233.561","0",,
"1696520233.562",,"0",
"1696520233.583","0",,
"1696520233.584",,"0",
"1696520233.608","0",,
"1696520233.609",,"0",
"1696520233.63","0",,
"1696520233.631",,"0",
"1696520233.652","0",,
"1696520233.653",,"0",
"1696520233.674","0",,
"1696520233.675",,"0",
"1696520233.713","0",,
"1696520233.714",,"0",
"1696520233.735","0",,
"1696520233.736",,"0",
"1696520233.757","0",,
"1696520233.758",,"0",
"1696520233.778","0",,
"1696520233.779",,"0",
"1696520233.799","0",,
"1696520233.8",,"0",
"1696520233.821","0",,
"1696520233.822",,"0",
"1696520233.849","0",,
"1696520233.85",,"0",
"1696520233.873","0",,
"1696520233.874",,"0",
"1696520233.898","0",,
"1696520233.899",,"0",
"1696520233.92","0",,
"1696520233.921",,"0",
"1696520233.941","0",,
"1696520233.942",,"0",
"1696520233.964","0",,
"1696520233.965",,"0",
"1696520233.986","0",,
"1696520233.987",,"0",
"1696520234.008","0",,
"1696520234.009",,"0",
"1696520234.032","0",,
"1696520234.033",,"0",
"1696520234.056","0",,
"1696520234.057",,"0",
"1696520234.079","0",,
"1696520234.08",,"0",
"1696520234.1","0",,
"1696520234.101",,"0",
"1696520234.122","0",,
"1696520234.123",,"0",
"1696520234.144","0",,
"1696520234.145",,"0",
"1696520234.167","0",,
"1696520234.168",,"0",
"1696520234.189","0",,
"1696520234.19",,"0",
"1696520234.211","0",,
"1696520234.212",,"0",
"1696520234.233","0",,
"1696520234.234",,"0",
"1696520234.26","0",,
"1696520234.261",,"0",
"1696520234.283","0",,
"1696520234.284",,"0",
"1696520234.305","0",,
"1696520234.306",,"0",
"1696520234.327","0",,
"1696520234.328",,"0",
"1696520234.349","0",,
"1696520234.35",,"0",
"1696520234.373","0",,
"1696520234.374",,"0",
"1696520234.395","0",,
"1696520234.396",,"0",
"1696520234.418","0",,
"1696520234.419",,"0",
"1696520234.441","0",,
"1696520234.442",,"0",
"1696520234.466","0",,
"1696520234.467",,"0",
"1696520234.491","0",,
"1696520234.492",,"0",
"1696520234.514","0",,
"1696520234.515",,"0",
"1696520234.538","0",,
"1696520234.539",,"0",
"1696520234.567","0",,
"1696520234.568",,"0",
"1696520234.591","0",,
"1696520234.592",,"0",
"1696520234.614","0",,
"1696520234.615",,"0",
"1696520234.636","0",,
"1696520234.637",,"0",
"1696520234.664","0",,
"1696520234.665",,"0",
"1696520234.687","0",,
"1696520234.688",,"0",
"1696520234.709","0",,
"1696520234.71",,"0",
"1696520234.731","0",,
"1696520234.732",,"0",
"1696520234.753","0",,
"1696520234.754",,"0",
"1696520234.776","0",,
"1696520234.777",,"0",
"1696520234.802","0",,
"1696520234.803",,"0",
"1696520234.824","0",,
"1696520234.825",,"0",
"1696520234.846","0",,
"1696520234.847",,"0",
"1696520234.874","0",,
"1696520234.875",,"0",
"1696520234.898","0",,
"1696520234.899",,"0",
"1696520234.92","0",,
"1696520234.921",,"0",
"1696520234.942","0",,
"1696520234.943",,"0",
"1696520234.963","0",,
"1696520234.964",,"0",
"1696520234.986","0",,
"1696520234.987",,"0",
"1696520235.012","0",,
"1696520235.013",,"0",
"1696520235.035","0",,
"1696520235.036",,"0",
"1696520235.057","0",,
"1696520235.058",,"0",
"1696520235.081","0",,
"1696520235.082",,"0",
"1696520235.112","0",,
"1696520235.113",,"0",
"1696520235.134","0",,
"1696520235.135",,"0",
"1696520235.156","0",,
"1696520235.157",,"0",
"1696520235.181","0",,
"1696520235.182",,"0",
"1696520235.203","0",,
"1696520235.204",,"0",
"1696520235.225","0",,
"1696520235.226",,"0",
"1696520235.25","0",,
"1696520235.251",,"0",
"1696520235.279","0",,
"1696520235.28",,"0",
"1696520235.301","0",,
"1696520235.302",,"0",
"1696520235.323","0",,
"1696520235.324",,"0",
"1696520235.345","0",,
"1696520235.346",,"0",
"1696520235.366","0",,
"1696520235.368",,"0",
"1696520235.388","0",,
"1696520235.389",,"0",
"1696520235.412","0",,
"1696520235.413",,"0",
"1696520235.437","0",,
"1696520235.438",,"0",
"1696520235.459","0",,
"1696520235.46",,"0",
"1696520235.492","0",,
"1696520235.493",,"0",
"1696520235.521","0",,
"1696520235.522",,"0",
"1696520235.542","0",,
"1696520235.543",,"0",
"1696520235.563","0",,
"1696520235.564",,"0",
"1696520235.59","0",,
"1696520235.591",,"0",
"1696520235.612","0",,
"1696520235.613",,"0",
"1696520235.634","0",,
"1696520235.635",,"0",
"1696520235.656","0",,
"1696520235.657",,"0",
"1696520235.678","0",,
"1696520235.679",,"0",
"1696520235.703","0",,
"1696520235.704",,"0",
"1696520235.725","0",,
"1696520235.726",,"0",
"1696520235.747","0",,
"1696520235.748",,"0",
"1696520235.769","0",,
"1696520235.77",,"0",
"1696520235.796","0",,
"1696520235.797",,"0",
"1696520235.822","0",,
"1696520235.823",,"0",
"1696520235.844","0",,
"1696520235.845",,"0",
"1696520235.867","0",,
"1696520235.868",,"0",
"1696520235.897","0",,
"1696520235.898",,"0",
"1696520235.92","0",,
"1696520235.921",,"0",
"1696520235.942","0",,
"1696520235.943",,"0",
"1696520235.964","0",,
"1696520235.965",,"0",
"1696520235.985","0",,
"1696520235.986",,"0",
"1696520236.007","0",,
"1696520236.008",,"0",
"1696520236.029","0",,
"1696520236.03",,"0",
"1696520236.051","0",,
"1696520236.052",,"0",
"1696520236.073","0",,
"1696520236.074",,"0",
"1696520236.102","0",,
"1696520236.103",,"0",
"1696520236.124","0",,
"1696520236.125",,"0",
"1696520236.146","0",,
"1696520236.147",,"0",
"1696520236.168","0",,
"1696520236.169",,"0",
"1696520236.191","0",,
"1696520236.192",,"0",
"1696520236.213","0",,
"1696520236.214",,"0",
"1696520236.235","0",,
"1696520236.236",,"0",
"1696520236.256","0",,
"1696520236.257",,"0",
"1696520236.281","0",,
"1696520236.282",,"0",
"1696520236.309","0",,
"1696520236.31",,"0",
"1696520236.333","0",,
"1696520236.334",,"0",
"1696520236.354","0",,
"1696520236.355",,"0",
"1696520236.375","0",,
"1696520236.376",,"0",
"1696520236.398","0",,
"1696520236.399",,"0",
"1696520236.42","0",,
"1696520236.421",,"0",
"1696520236.442","0",,
"1696520236.443",,"0",
"1696520236.464","0",,
"1696520236.465",,"0",
"1696520236.486","0",,
"1696520236.487",,"0",
"1696520236.514","0",,
"1696520236.515",,"0",
"1696520236.538","0",,
"1696520236.539",,"0",
"1696520236.56","0",,
"1696520236.561",,"0",
"1696520236.582","0",,
"1696520236.583",,"0",
"1696520236.61","0",,
"1696520236.611",,"0",
"1696520236.633","0",,
"1696520236.634",,"0",
"1696520236.654","0",,
"1696520236.655",,"0",
"1696520236.676","0",,
"1696520236.677",,"0",
"1696520236.698","0",,
"1696520236.699",,"0",
"1696520236.72","0",,
"1696520236.721",,"0",
"1696520236.743","0",,
"1696520236.744",,"0",
"1696520236.765","0",,
"1696520236.766",,"0",
"1696520236.787","0",,
"1696520236.788",,"0",
"1696520236.815","0",,
"1696520236.816",,"0",
"1696520236.838","0",,
"1696520236.839",,"0",
"1696520236.86","0",,
"1696520236.861",,"0",
"1696520236.882","0",,
"1696520236.883",,"0",
"1696520236.904","0",,
"1696520236.905",,"0",
"1696520236.927","0",,
"1696520236.928",,"0",
"1696520236.949","0",,
"1696520236.95",,"0",
"1696520236.971","0",,
"1696520236.972",,"0",
"1696520236.993","0",,
"1696520236.994",,"0",
"1696520237.021","0",,
"1696520237.022",,"0",
"1696520237.043","0",,
"1696520237.044",,"0",
"1696520237.065","0",,
"1696520237.066",,"0",
"1696520237.087","0",,
"1696520237.088",,"0",
"1696520237.108","0",,
"1696520237.109",,"0",
"1696520237.131","0",,
"1696520237.132",,"0",
"1696520237.153","0",,
"1696520237.154",,"0",
"1696520237.176","0",,
"1696520237.177",,"0",
"1696520237.199","0",,
"1696520237.2",,"0",
